 Structure from AMSCIFDB, AMS_ID: 1523590       Feff8L (EXAFS)       0.1
 Mineral Name: <missing>
 Journal:   Zeitschrift f\"ur Elektrochemie und angewandte physikalische Chemie
 Authors: Esch, U., Schneider, A.
 Title1:   Das System Nickel-Platin
 Formula:    Ni0.5Pt0.5
 SpaceGroup: Fm-3m
 # sites:    1
 POT  Non-SCF, core-hole, AFOLP (folp(0)= 1.150)
 Abs   Z=78 Rmt= 1.402 Rnm= 1.437 L3 shell
 Pot 1 Z=28 Rmt= 1.410 Rnm= 1.447
 Pot 2 Z=78 Rmt= 1.420 Rnm= 1.459
 Gam_ch=5.171E+00 H-L exch
 Mu=-4.554E+00 kf=2.071E+00 Vint=-2.089E+01 Rs_int= 1.751
 PATH  Rmax= 7.000,  Keep_limit= 0.00, Heap_limit 0.00  Pwcrit= 2.50%
 Path   26      icalc       2
 -----------------------------------------------------------------------
   4   2.000   5.3033    2.7455   -4.55377 nleg, deg, reff, rnrmav(bohr), edge
        x         y         z   pot at#
    -0.0000   -0.0000   -0.0000  0  78 Pt       absorbing atom
  5.600  9.9942E+00  1.0011E-01 -3.0538E+01  1.114E+00  5.6943E+00  5.8695E+00
  5.800  9.9156E+00  1.2315E-01 -3.1136E+01  1.102E+00  5.8965E+00  6.0551E+00
  6.000  9.8365E+00  1.5835E-01 -3.1562E+01  1.091E+00  6.1052E+00  6.2419E+00
  6.500  9.6389E+00  2.5513E-01 -3.2195E+01  1.064E+00  6.6526E+00  6.7135E+00
  7.000  9.4404E+00  3.1076E-01 -3.2516E+01  1.038E+00  7.2322E+00  7.1903E+00
  7.500  9.2394E+00  3.1003E-01 -3.2680E+01  1.016E+00  7.8397E+00  7.6712E+00
  8.000  9.0365E+00  2.7629E-01 -3.2732E+01  9.962E-01  8.4721E+00  8.1552E+00
  8.500  8.8360E+00  2.3035E-01 -3.2678E+01  9.810E-01  9.1270E+00  8.6416E+00
  9.000  8.6398E+00  1.8721E-01 -3.2509E+01  9.687E-01  9.8024E+00  9.1301E+00
  9.500  8.4485E+00  1.5785E-01 -3.2217E+01  9.589E-01  1.0497E+01  9.6201E+00
 10.000  8.2622E+00  1.4898E-01 -3.1853E+01  9.510E-01  1.1209E+01  1.0111E+01
 11.000  7.9042E+00  1.8634E-01 -3.1254E+01  9.399E-01  1.2682E+01  1.1097E+01
 12.000  7.5674E+00  2.7086E-01 -3.0979E+01  9.333E-01  1.4215E+01  1.2086E+01
 13.000  7.2503E+00  3.6843E-01 -3.0955E+01  9.291E-01  1.5801E+01  1.3077E+01
 14.000  6.9516E+00  4.5395E-01 -3.1060E+01  9.269E-01  1.7436E+01  1.4070E+01
 15.000  6.6704E+00  5.1947E-01 -3.1251E+01  9.258E-01  1.9116E+01  1.5063E+01
 16.000  6.4055E+00  5.4691E-01 -3.1521E+01  9.251E-01  2.0838E+01  1.6058E+01
 17.000  6.1551E+00  5.2537E-01 -3.1823E+01  9.237E-01  2.2599E+01  1.7054E+01
 18.000  5.9173E+00  4.7754E-01 -3.2128E+01  9.222E-01  2.4396E+01  1.8050E+01
 19.000  5.6894E+00  4.1889E-01 -3.2443E+01  9.214E-01  2.6228E+01  1.9047E+01
 20.000  5.4723E+00  3.5313E-01 -3.2771E+01  9.213E-01  2.8091E+01  2.0044E+01
